,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
23623,would,0.9,134.4,143.9,143.9,134.25,0.8,0.1,0.1
23624,be,0.3,49.3,49.3,49.3,49.3,0.3,0.0,0.0
23625,better,0.8,141.4,141.4,141.4,141.4,0.8,0.0,0.0
23626,to,0.1,20.4,20.4,31.6,31.6,0.1,0.0,0.0
23627,wait,0.5,109.4,109.4,109.4,109.4,0.5,0.0,0.0
23628,until,1.0,144.7,160.4,198.2,154.0,0.8,0.2,0.2
23629,"2006,",0.8,176.8,176.8,176.8,176.8,0.8,0.0,0.0
23630,"perhaps,",1.2,157.1,200.2,200.2,152.45,0.9,0.3,0.3
23631,by,0.3,71.0,71.0,71.0,71.0,0.3,0.0,0.0
23632,which,0.2,34.9,34.9,34.9,34.9,0.2,0.0,0.0
23633,time,0.1,23.8,23.8,23.8,23.8,0.1,0.0,0.0
23634,the,0.7,119.6,119.6,119.6,119.6,0.7,0.0,0.0
23635,euro,0.4,90.5,90.5,90.5,90.5,0.4,0.0,0.0
23636,would,0.8,142.5,142.5,155.0,155.0,0.8,0.0,0.0
23637,be,0.4,71.2,71.2,71.2,71.2,0.4,0.0,0.0
23638,such,1.1,163.7,163.7,232.4,163.25,0.8,0.3,0.3
23639,a,0.4,78.0,78.0,78.0,78.0,0.4,0.0,0.0
23640,fact,0.9,146.2,146.2,193.1,148.8,0.7,0.2,0.2
23641,of,0.4,79.5,79.5,79.5,79.5,0.4,0.0,0.0
23642,life,0.7,97.1,114.0,114.0,100.6,0.6,0.1,0.1
23643,that,0.5,61.7,74.2,74.2,60.1,0.4,0.1,0.1
23644,the,0.7,126.6,126.6,126.6,126.6,0.7,0.0,0.0
23645,British,0.7,125.9,125.9,125.9,125.9,0.7,0.0,0.0
23646,people,0.8,66.6,84.0,84.0,62.85,0.6,0.2,0.2
23647,would,0.6,67.0,67.0,105.5,57.93333333333332,0.3,0.3,0.2
23648,sleepwalk,1.4,210.4,249.1,277.4,211.0666666666667,1.0,0.4,0.2
23649,into,0.5,111.3,111.3,111.3,111.3,0.5,0.0,0.0
23650,it.,0.7,176.2,176.2,194.8,174.1,0.6,0.1,0.1
23651,He,0.3,29.7,29.7,49.6,32.95,0.2,0.1,0.1
23652,"is,",0.9,89.2,89.2,159.8,90.15,0.4,0.5,0.2
23653,it,0.8,209.3,215.4,215.4,196.2,0.7,0.1,0.1
23654,is,0.5,125.1,125.1,125.1,125.1,0.5,0.0,0.0
23655,"said,",1.1,179.6,179.6,235.4,180.6,0.9,0.2,0.1
23656,much,0.3,54.2,54.2,54.2,54.2,0.3,0.0,0.0
23657,more,1.1,153.9,159.9,204.7,154.08333333333331,0.8,0.3,0.2
23658,sympathetic,1.8,227.6,361.6,367.2,211.5166666666667,1.0,0.8,0.7
23659,to,0.2,10.2,10.2,20.8,10.4,0.1,0.1,0.1
23660,the,0.6,147.4,147.4,147.4,147.4,0.6,0.0,0.0
23661,argument,1.3,209.7,255.8,277.2,208.43333333333334,0.9,0.4,0.3
23662,that,0.7,77.0,77.0,105.5,76.25,0.5,0.2,0.2
23663,to,0.7,93.9,93.9,110.6,75.8,0.5,0.2,0.2
23664,wait,1.1,162.9,173.0,209.6,161.0,0.8,0.3,0.3
23665,until,1.5,186.9,205.2,263.1,187.66666666666669,1.0,0.5,0.3
23666,then,1.2,151.7,151.7,231.3,164.13333333333333,0.8,0.4,0.3
23667,would,1.6,154.4,176.7,286.7,144.25000000000003,0.8,0.8,0.6
23668,sap,0.9,115.4,132.5,150.6,120.55,0.7,0.2,0.2
23669,Britain's,1.4,246.1,287.1,302.6,202.5,1.0,0.4,0.4
23670,credibility,2.0,231.6,393.8,425.6,228.4666666666667,1.0,1.0,0.6
23671,in,0.2,23.5,23.5,23.5,23.5,0.2,0.0,0.0
23672,Europe;,1.5,209.4,282.2,308.9,198.775,0.9,0.6,0.4
23673,would,0.5,136.6,136.6,136.6,136.6,0.5,0.0,0.0
23674,"reduce,",0.8,181.5,181.5,181.5,181.5,0.8,0.0,0.0
23675,perhaps,1.0,153.7,174.9,174.9,152.56666666666666,0.8,0.2,0.1
23676,"fatally,",1.3,261.0,300.8,323.9,246.0,1.0,0.3,0.3
23677,Britain's,1.4,196.2,226.5,261.1,201.25,1.0,0.4,0.3
23678,chances,1.1,163.7,192.7,192.7,165.75,0.9,0.2,0.2
23679,of,0.2,34.7,34.7,34.7,34.7,0.2,0.0,0.0
23680,filling,1.4,211.2,241.3,271.9,197.7,1.0,0.4,0.4
23681,the,0.5,65.7,65.7,85.5,70.75,0.4,0.1,0.1
23682,leadership,1.2,214.6,247.9,247.9,208.25,1.0,0.2,0.2
23683,vacuum,0.4,85.8,85.8,95.7,69.85,0.3,0.1,0.1
23684,in,0.2,26.4,26.4,26.4,26.4,0.2,0.0,0.0
23685,the,0.6,130.4,130.4,130.4,130.4,0.6,0.0,0.0
23686,"EU,",0.8,107.5,119.8,136.8,103.95,0.6,0.2,0.2
23687,and,0.6,57.5,66.0,85.5,60.05,0.4,0.2,0.2
23688,would,1.2,145.5,186.3,225.7,160.65,0.8,0.4,0.3
23689,make,1.0,138.8,138.8,199.1,140.525,0.7,0.3,0.1
23690,it,0.3,59.4,59.4,59.4,59.4,0.3,0.0,0.0
23691,more,0.6,112.0,112.0,112.0,112.0,0.6,0.0,0.0
23692,difficult,1.4,185.7,226.8,236.2,180.95,1.0,0.4,0.3
23693,to,0.1,27.7,27.7,27.7,27.7,0.1,0.0,0.0
23694,reshape,1.5,245.1,304.6,330.1,231.85,1.0,0.5,0.5
23695,policy,1.2,183.1,206.1,236.6,184.4,0.9,0.3,0.3
23696,(not,0.4,69.5,69.5,69.5,69.5,0.4,0.0,0.0
23697,"least,",0.9,132.9,155.9,155.9,120.35,0.7,0.2,0.2
23698,to,0.2,22.2,22.2,30.3,30.3,0.2,0.0,0.0
23699,take,0.3,38.1,38.1,69.4,43.35,0.2,0.1,0.1
23700,one,0.5,76.0,76.0,76.0,76.0,0.5,0.0,0.0
23701,topical,1.1,156.6,182.6,182.6,156.275,0.8,0.3,0.1
23702,"example,",1.5,157.0,200.0,267.3,153.9,0.9,0.6,0.3
23703,on,0.3,48.3,48.3,48.3,48.3,0.3,0.0,0.0
23704,the,0.9,97.7,103.0,143.6,98.26666666666667,0.6,0.3,0.2
23705,over-rigid,2.2,218.6,305.1,451.8,226.19333333333333,1.0,1.2,0.7
23706,stability,1.9,205.8,322.7,366.0,193.4,1.0,0.9,0.8
23707,"pact,",0.9,159.3,177.1,177.1,153.45,0.8,0.1,0.1
23708,which,1.2,134.1,180.2,209.2,118.6,0.7,0.5,0.5
23709,Gordon,1.0,166.1,199.7,199.7,156.45,0.8,0.2,0.2
23710,Brown,0.5,79.1,87.4,87.4,73.8,0.4,0.1,0.1
23711,has,0.3,28.4,28.4,50.0,28.3,0.2,0.1,0.1
23712,rightly,0.7,130.9,130.9,130.9,130.9,0.7,0.0,0.0
23713,inveighed,2.8,215.3,280.2,668.1,234.24642857142857,0.9,1.9,0.6
23714,against).,2.1,168.4,185.7,398.2,177.54166666666669,0.9,1.2,0.6
23715,"But,",0.7,78.8,78.8,108.2,73.6,0.5,0.2,0.2
23716,above,1.1,166.9,215.0,223.4,158.15,0.8,0.3,0.3
23717,"all,",0.7,165.6,165.6,165.6,165.6,0.7,0.0,0.0
23718,he,0.4,83.2,83.2,83.2,83.2,0.4,0.0,0.0
23719,is,0.3,69.0,69.0,69.0,69.0,0.3,0.0,0.0
23720,said,0.9,146.6,146.6,170.4,153.9,0.8,0.1,0.1
23721,to,0.7,178.7,222.8,172.2,172.2,0.7,0.0,0.0
23722,be,0.4,51.6,51.6,66.8,47.75,0.3,0.1,0.1
23723,increasingly,1.4,182.6,286.0,286.0,192.3,0.9,0.5,0.5
23724,optimistic,1.1,172.6,212.9,212.9,171.6,0.9,0.2,0.2
23725,that,0.4,111.8,111.8,111.8,111.8,0.4,0.0,0.0
23726,he,0.6,66.2,89.0,89.0,68.6,0.4,0.2,0.1
23727,could,1.1,215.7,227.2,260.2,214.9,0.9,0.2,0.2
23728,win,0.7,132.3,132.3,132.3,132.3,0.7,0.0,0.0
23729,in,0.4,76.6,76.6,76.6,76.6,0.4,0.0,0.0
23730,2003.,1.4,146.2,182.3,235.9,135.8,0.8,0.6,0.5
23731,What's,1.2,178.9,230.7,230.7,159.9,0.8,0.4,0.4
23732,"more,",0.5,92.2,92.2,92.2,92.2,0.5,0.0,0.0
23733,it,0.1,19.9,19.9,19.9,19.9,0.1,0.0,0.0
23734,looks,1.1,150.5,184.9,184.9,136.1,0.8,0.3,0.3
23735,as,0.2,39.1,39.1,37.5,37.5,0.2,0.0,0.0
23736,if,0.3,60.7,60.7,60.7,60.7,0.3,0.0,0.0
23737,Mr,0.5,85.2,85.2,85.2,85.2,0.5,0.0,0.0
23738,Blair,0.2,28.2,28.2,28.2,28.2,0.2,0.0,0.0
23739,is,0.2,17.2,17.2,17.2,17.2,0.2,0.0,0.0
23740,right.,1.1,230.8,249.9,249.9,231.8,1.0,0.1,0.1
23741,It's,0.4,74.1,74.1,74.1,74.1,0.4,0.0,0.0
23742,not,1.1,216.0,216.0,233.4,211.85,1.0,0.1,0.1
23743,just,0.8,98.0,103.5,110.3,85.0,0.6,0.2,0.2
23744,that,0.4,81.4,81.4,81.4,81.4,0.4,0.0,0.0
23745,there,1.3,213.7,234.9,258.5,211.15,1.0,0.3,0.3
23746,is,0.5,73.4,79.7,79.7,67.4,0.4,0.1,0.1
23747,gradually,1.3,258.2,286.0,308.2,248.65,1.0,0.3,0.3
23748,increasing,1.4,210.1,272.7,272.7,212.85,1.0,0.4,0.4
23749,polling,1.0,158.1,165.2,165.2,153.05,0.9,0.1,0.1
23750,evidence,0.6,105.4,129.7,129.7,105.4,0.5,0.1,0.1
23751,that,0.2,54.2,54.2,54.2,54.2,0.2,0.0,0.0
23752,once,0.5,114.9,114.9,114.9,114.9,0.5,0.0,0.0
23753,the,0.8,113.6,125.1,151.0,119.2,0.6,0.2,0.1
23754,Government,1.3,182.6,240.4,263.1,180.53333333333336,0.9,0.4,0.3
23755,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23756,assuming,1.2,191.5,234.4,234.4,185.51666666666668,0.9,0.3,0.2
23757,it,0.1,24.1,24.1,24.1,24.1,0.1,0.0,0.0
23758,has,0.4,78.8,78.8,78.8,78.8,0.4,0.0,0.0
23759,the,0.4,82.5,82.5,80.0,80.0,0.4,0.0,0.0
23760,necessary,1.2,212.6,246.7,246.7,212.4,1.0,0.2,0.2
23761,support,1.0,185.2,185.2,185.2,185.2,1.0,0.0,0.0
23762,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23763,Mr,0.2,36.6,36.6,36.6,36.6,0.2,0.0,0.0
23764,Brown,0.3,61.2,61.2,61.2,61.2,0.3,0.0,0.0
23765,-,0.2,30.2,30.2,30.2,30.2,0.2,0.0,0.0
23766,had,0.2,56.6,56.6,56.6,56.6,0.2,0.0,0.0
23767,recommended,1.5,226.4,291.8,310.6,210.85,1.0,0.5,0.5
23768,"entry,",1.1,172.8,226.7,226.7,170.95,0.8,0.3,0.3
23769,there,0.6,113.5,113.5,113.5,113.5,0.6,0.0,0.0
23770,could,0.7,105.7,114.0,133.2,97.7,0.5,0.2,0.2
23771,be,0.6,104.6,104.6,119.4,103.2,0.5,0.1,0.1
23772,a,0.2,40.7,40.7,40.7,40.7,0.2,0.0,0.0
23773,majority,1.5,224.9,238.0,321.0,219.65,1.0,0.5,0.4
23774,in,0.2,31.2,31.2,31.2,31.2,0.2,0.0,0.0
23775,favour.,1.2,194.5,194.5,231.0,196.45,1.0,0.2,0.2
23776,It's,0.7,84.7,109.4,115.1,67.2,0.4,0.3,0.3
23777,also,0.7,144.0,144.0,144.0,144.0,0.7,0.0,0.0
23778,that,0.6,48.7,66.9,123.7,55.56666666666666,0.3,0.3,0.2
23779,further,0.9,118.6,158.2,158.2,120.4,0.7,0.2,0.2
23780,detailed,1.1,186.0,225.8,244.7,169.05,0.8,0.3,0.3
23781,preparatory,1.9,247.8,418.0,471.6,234.9833333333333,0.9,1.0,0.7
23782,work,0.4,67.0,67.0,67.0,67.0,0.4,0.0,0.0
23783,strongly,1.8,186.9,238.3,344.2,193.31666666666666,1.0,0.8,0.4
23784,reinforces,1.4,200.4,278.2,335.4,220.0,0.9,0.5,0.4
23785,it.,0.5,60.6,60.6,86.0,68.15,0.4,0.1,0.1
23786,In,0.4,56.3,56.3,56.3,56.3,0.4,0.0,0.0
23787,"particular,",2.0,211.5,425.8,431.9,218.73000000000002,0.9,1.1,0.5
23788,focus-group,2.5,238.3,467.9,488.2,200.31666666666666,1.0,1.5,0.9
23789,research,1.4,156.9,215.0,254.3,165.65,0.9,0.5,0.3
23790,for,0.1,15.9,15.9,15.9,15.9,0.1,0.0,0.0
23791,Britain,1.4,173.9,201.5,254.5,166.7,0.9,0.5,0.5
23792,in,0.5,65.4,65.4,90.0,68.35,0.4,0.1,0.1
23793,Europe,1.2,169.3,219.0,237.7,166.18333333333334,0.8,0.4,0.3
23794,suggests,1.1,145.4,167.4,212.3,151.4,0.8,0.3,0.3
23795,"that,",0.6,96.6,96.6,110.9,91.15,0.5,0.1,0.1
23796,apart,1.0,190.6,190.6,213.0,190.4,0.9,0.1,0.1
23797,from,0.7,100.9,109.9,109.9,95.8,0.6,0.1,0.1
23798,a,0.4,47.8,47.8,47.8,47.8,0.4,0.0,0.0
23799,substantial,0.9,167.2,167.2,200.2,176.6,0.8,0.1,0.1
23800,hardcore,1.2,209.2,234.6,268.4,202.4,0.8,0.4,0.3
23801,minority,1.5,179.5,280.8,280.8,168.01666666666665,0.9,0.6,0.5
23802,of,0.4,69.2,69.2,69.2,69.2,0.4,0.0,0.0
23803,"opponents,",1.4,192.6,272.4,272.4,202.1,1.0,0.4,0.4
23804,the,0.2,40.7,40.7,39.5,39.5,0.2,0.0,0.0
23805,thirst,1.3,170.4,244.1,244.1,171.6,0.9,0.4,0.4
23806,for,0.3,60.8,60.8,60.8,60.8,0.3,0.0,0.0
23807,information,1.7,250.5,374.8,374.8,249.95,1.0,0.7,0.6
23808,on,0.2,75.3,75.3,75.3,75.3,0.2,0.0,0.0
23809,EMU,0.8,168.2,182.8,200.4,156.6,0.6,0.2,0.2
23810,-,0.3,81.4,81.4,81.4,81.4,0.3,0.0,0.0
23811,and,0.2,41.9,41.9,41.9,41.9,0.2,0.0,0.0
23812,the,0.3,59.6,59.6,59.6,59.6,0.3,0.0,0.0
23813,public's,0.9,161.5,161.5,171.0,153.65,0.8,0.1,0.1
23814,willingness,1.7,225.6,360.0,368.7,223.7,1.0,0.7,0.5
23815,to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23816,take,0.8,149.2,162.3,162.3,145.75,0.7,0.1,0.1
23817,the,0.9,134.0,142.6,154.1,121.7,0.7,0.2,0.2
23818,Government,1.0,164.9,164.9,176.9,157.15,0.9,0.1,0.1
23819,seriously,1.3,193.5,236.1,263.5,189.71666666666667,0.9,0.4,0.3
23820,as,0.2,77.8,77.8,43.1,43.1,0.2,0.0,0.0
23821,providers,1.7,203.7,256.1,306.9,177.3,0.9,0.8,0.5
23822,of,0.3,34.3,34.3,34.3,34.3,0.3,0.0,0.0
23823,it,0.3,81.0,81.0,81.0,81.0,0.3,0.0,0.0
23824,-,0.2,23.3,23.3,37.9,18.95,0.1,0.1,0.1
23825,is,0.3,48.5,48.5,58.1,58.1,0.3,0.0,0.0
23826,great,1.0,144.1,161.8,240.2,152.06666666666666,0.7,0.3,0.2
23827,(just,0.7,155.0,155.0,155.0,155.0,0.7,0.0,0.0
23828,as,1.1,134.1,148.7,225.6,102.26666666666667,0.5,0.6,0.5
23829,"with,",1.3,234.1,250.8,301.6,190.575,0.9,0.4,0.2
23830,"say,",0.8,108.2,122.7,134.1,91.65,0.5,0.3,0.3
23831,Aids,1.0,157.4,177.0,188.5,139.825,0.7,0.3,0.1
23832,or,0.5,106.2,106.2,106.2,106.2,0.5,0.0,0.0
23833,the,0.8,140.2,140.2,154.2,141.2,0.7,0.1,0.1
23834,millennium,1.3,203.9,240.9,273.5,203.35,0.9,0.4,0.4
23835,bug).,0.8,149.5,149.5,159.1,143.5,0.7,0.1,0.1
23836,I,0.2,20.8,20.8,20.8,20.8,0.2,0.0,0.0
23837,yield,1.2,122.9,159.7,183.3,109.4,0.7,0.5,0.3
23838,to,0.7,183.2,183.2,151.3,151.3,0.7,0.0,0.0
23839,no,0.5,138.5,138.5,138.5,138.5,0.5,0.0,0.0
23840,one,0.4,92.0,92.0,92.0,92.0,0.4,0.0,0.0
23841,in,0.5,116.7,116.7,116.7,116.7,0.5,0.0,0.0
23842,my,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23843,scepticism,1.8,255.0,346.4,409.4,232.85,1.0,0.8,0.6
23844,of,0.4,51.3,51.3,72.4,52.25,0.3,0.1,0.1
23845,focus,1.2,161.3,196.1,231.6,173.26666666666668,0.8,0.4,0.3
23846,groups.,1.5,161.5,161.5,285.5,173.275,0.8,0.7,0.4
23847,But,0.3,72.1,72.1,72.1,72.1,0.3,0.0,0.0
23848,this,1.2,165.9,198.5,226.3,160.5,0.8,0.4,0.2
23849,is,1.3,203.3,248.9,285.1,206.975,0.9,0.4,0.2
23850,much,1.5,224.8,234.2,325.6,195.23333333333335,0.8,0.7,0.4
23851,in,0.5,56.0,56.0,74.7,56.5,0.4,0.1,0.1
23852,line,1.3,151.8,232.3,232.3,144.98333333333335,0.8,0.5,0.4
23853,with,0.6,111.4,111.4,111.4,111.4,0.6,0.0,0.0
23854,what,1.0,195.6,195.6,215.3,189.63333333333333,0.8,0.2,0.1
23855,any,0.6,145.9,164.2,164.2,135.9,0.5,0.1,0.1
23856,reporter,1.0,198.2,235.5,235.5,197.45,0.8,0.2,0.2
23857,on,0.1,12.5,12.5,12.5,12.5,0.1,0.0,0.0
23858,the,0.9,154.6,176.7,179.1,156.75,0.8,0.1,0.1
23859,road,0.8,112.7,133.7,133.7,118.6,0.7,0.1,0.1
23860,during,0.8,152.3,152.3,152.3,152.3,0.8,0.0,0.0
23861,the,0.4,77.5,77.5,80.6,80.6,0.4,0.0,0.0
23862,general,1.5,158.5,224.9,231.6,157.04166666666669,0.9,0.6,0.3
23863,election,1.1,201.1,226.1,226.1,197.85,1.0,0.1,0.1
23864,could,0.8,144.4,144.4,144.4,144.4,0.8,0.0,0.0
23865,hear,0.7,105.2,105.2,121.4,103.2,0.6,0.1,0.1
23866,with,1.2,178.1,235.8,255.6,172.85,0.8,0.4,0.4
23867,their,0.8,141.2,163.5,163.5,144.85,0.7,0.1,0.1
23868,own,0.6,94.5,101.8,101.8,87.95,0.5,0.1,0.1
23869,ears.,0.8,188.1,196.3,196.3,184.55,0.7,0.1,0.1
23870,Self-declared,1.1,137.9,204.3,228.6,123.9,0.6,0.5,0.5
23871,opponents,1.1,226.2,266.2,266.2,223.0,0.9,0.2,0.2
23872,of,0.2,61.9,61.9,61.9,61.9,0.2,0.0,0.0
23873,"entry,",1.2,158.6,202.6,202.6,154.36666666666667,0.8,0.4,0.3
23874,if,0.5,45.9,70.1,70.1,43.5,0.3,0.2,0.2
23875,"pushed,",1.3,233.6,253.4,292.4,238.05,1.0,0.3,0.3
23876,would,0.8,143.0,143.0,164.5,139.4,0.7,0.1,0.1
23877,say,0.6,142.5,142.5,142.5,142.5,0.6,0.0,0.0
23878,first,1.0,142.0,172.7,172.7,141.4,0.8,0.2,0.2
23879,that,0.7,113.0,138.7,138.7,117.0,0.6,0.1,0.1
23880,they,0.8,119.9,150.4,150.4,116.13333333333335,0.6,0.2,0.1
23881,didn't,0.7,102.0,122.6,122.6,90.1,0.5,0.2,0.2
23882,'know,0.3,53.0,53.0,53.0,53.0,0.3,0.0,0.0
23883,enough,0.6,100.1,100.1,100.1,100.1,0.6,0.0,0.0
23884,about,0.6,128.9,128.9,128.9,128.9,0.6,0.0,0.0
23885,it',0.5,89.4,89.4,104.5,79.55,0.4,0.1,0.1
23886,"and,",0.9,119.3,119.3,135.0,119.0,0.7,0.2,0.1
23887,"secondly,",1.6,208.2,260.2,290.8,195.76666666666668,1.0,0.6,0.4
23888,that,0.7,117.3,117.3,117.3,117.3,0.7,0.0,0.0
23889,'no,0.3,66.9,66.9,66.9,66.9,0.3,0.0,0.0
23890,one,0.5,76.1,76.1,81.9,66.8,0.4,0.1,0.1
23891,is,0.7,83.4,103.5,103.5,81.1,0.5,0.2,0.1
23892,really,1.2,165.9,229.7,229.7,153.05,0.8,0.4,0.4
23893,making,1.3,198.3,218.9,261.0,193.75,1.0,0.3,0.3
23894,the,0.2,35.8,35.8,35.5,35.5,0.2,0.0,0.0
23895,case,1.1,136.2,145.7,194.7,124.75,0.7,0.4,0.3
23896,for,0.6,83.3,83.3,83.3,83.3,0.6,0.0,0.0
23897,it'.,0.5,39.7,55.4,65.7,38.85,0.3,0.2,0.2
23898,The,0.4,58.3,58.3,58.3,58.3,0.4,0.0,0.0
23899,qualitative,1.6,256.7,329.0,372.8,258.05,1.0,0.6,0.6
23900,research,1.4,215.8,244.8,305.8,214.55,0.9,0.5,0.3
23901,suggests,1.4,158.2,208.1,231.7,161.975,0.9,0.5,0.2
23902,that,0.5,64.3,64.3,74.8,59.9,0.4,0.1,0.1
23903,some,0.9,114.5,129.0,153.3,120.35,0.7,0.2,0.2
23904,of,0.3,17.6,31.1,31.1,21.8,0.2,0.1,0.1
23905,the,0.6,102.2,102.2,108.8,108.8,0.6,0.0,0.0
23906,pro-euro,2.1,199.4,320.1,412.3,191.725,1.0,1.1,0.6
23907,messages,1.4,202.9,232.7,286.7,185.35,0.9,0.5,0.5
23908,-,0.1,10.6,10.6,10.6,10.6,0.1,0.0,0.0
23909,from,0.8,115.6,115.6,115.6,115.6,0.8,0.0,0.0
23910,avoiding,0.7,166.6,166.6,200.9,174.45,0.6,0.1,0.1
23911,'isolation',1.6,256.4,332.1,367.2,249.76666666666665,1.0,0.6,0.4
23912,to,0.2,6.4,6.4,29.2,14.6,0.1,0.1,0.1
23913,enjoying,1.3,192.7,192.7,285.2,206.2,0.9,0.4,0.3
23914,lower,1.3,148.3,148.3,195.2,147.2,0.9,0.4,0.2
23915,prices,1.3,184.4,239.7,259.1,189.93333333333334,0.9,0.4,0.3
23916,-,0.1,15.4,15.4,15.4,15.4,0.1,0.0,0.0
23917,play,0.9,122.6,122.6,152.6,113.7,0.7,0.2,0.2
23918,very,1.2,212.2,230.7,266.2,196.65,0.9,0.3,0.3
23919,powerfully.,1.9,192.2,298.4,341.0,179.99999999999997,1.0,0.9,0.7
23920,Mr,0.1,25.2,25.2,25.2,25.2,0.1,0.0,0.0
23921,"Hain,",1.4,207.0,325.1,325.1,210.63333333333335,0.8,0.6,0.4
23922,a,0.4,94.9,94.9,94.9,94.9,0.4,0.0,0.0
23923,veteran,1.3,218.0,277.2,307.8,229.6,0.9,0.4,0.3
23924,of,0.2,28.9,28.9,28.9,28.9,0.2,0.0,0.0
23925,the,0.6,115.4,115.4,126.2,126.2,0.6,0.0,0.0
23926,Welsh,0.7,124.8,141.1,141.1,127.25,0.6,0.1,0.1
23927,"referendum,",1.6,184.6,277.2,330.7,202.8,1.0,0.6,0.6
23928,knows,0.8,177.2,177.2,177.2,177.2,0.8,0.0,0.0
23929,all,0.4,75.7,75.7,75.7,75.7,0.4,0.0,0.0
23930,this.,0.9,125.0,156.2,156.2,127.7,0.7,0.2,0.2
23931,One,0.7,127.3,146.6,146.6,126.5,0.6,0.1,0.1
23932,counter-argument,2.2,212.9,326.1,413.4,190.80833333333334,1.0,1.2,0.9
23933,is,0.4,71.7,71.7,71.7,71.7,0.4,0.0,0.0
23934,this:,0.5,80.7,90.6,90.6,82.95,0.4,0.1,0.1
23935,supposing,1.1,186.2,225.6,225.6,183.85,0.9,0.2,0.2
23936,Mr,0.5,99.4,99.4,99.4,99.4,0.5,0.0,0.0
23937,Blair,1.0,138.0,138.0,175.4,130.625,0.7,0.3,0.1
23938,became,1.6,149.7,164.6,262.5,155.07999999999998,0.9,0.7,0.3
23939,unpopular,1.5,245.7,267.8,344.8,230.54000000000002,1.0,0.5,0.2
23940,and,0.5,80.0,80.0,91.7,72.9,0.4,0.1,0.1
23941,the,0.6,79.3,79.3,119.0,80.4,0.4,0.2,0.1
23942,referendum,1.7,232.0,333.9,366.8,227.61666666666665,1.0,0.7,0.6
23943,became,1.1,137.6,137.6,189.5,146.0,0.8,0.3,0.2
23944,one,0.5,76.4,76.4,116.6,83.3,0.4,0.1,0.1
23945,on,0.3,43.9,43.9,43.9,43.9,0.3,0.0,0.0
23946,his,0.6,102.8,119.3,119.3,101.65,0.5,0.1,0.1
23947,"premiership,",1.0,173.6,215.0,215.0,175.06666666666666,0.8,0.2,0.1
23948,rather,1.1,193.8,216.1,226.8,201.95,0.9,0.2,0.2
23949,as,0.5,69.5,69.5,93.7,93.7,0.5,0.0,0.0
23950,the,0.8,131.4,131.4,167.1,126.16666666666667,0.6,0.2,0.1
23951,French,1.0,146.1,155.7,202.9,142.36666666666667,0.7,0.3,0.2
23952,Maastricht,1.9,192.6,277.0,419.1,212.98333333333335,1.0,0.9,0.8
23953,referendum,1.2,239.9,255.0,280.8,240.5,1.0,0.2,0.2
23954,was,0.5,75.5,75.5,90.4,72.95,0.4,0.1,0.1
23955,on,0.8,106.3,129.1,129.1,98.9,0.6,0.2,0.2
23956,Franois,1.5,171.4,193.4,266.3,159.59166666666667,0.8,0.7,0.4
23957,Mitterand's,0.9,191.9,207.5,207.5,186.0,0.8,0.1,0.1
23958,record.,0.9,188.8,188.8,197.0,183.65,0.8,0.1,0.1
23959,"Well,",1.1,191.6,242.8,242.8,195.25,0.9,0.2,0.2
23960,given,1.3,191.5,231.7,256.1,187.525,0.9,0.4,0.2
23961,that,0.3,56.7,56.7,56.7,56.7,0.3,0.0,0.0
23962,Mr,0.6,79.0,79.0,108.3,88.8,0.5,0.1,0.1
23963,Blair's,1.1,167.4,212.7,212.7,160.6,0.8,0.3,0.3
23964,popularity,1.7,184.6,287.8,316.8,181.91666666666666,1.0,0.7,0.6
23965,remains,0.6,128.4,128.4,128.4,128.4,0.6,0.0,0.0
23966,undented,0.9,194.8,194.8,194.8,194.8,0.9,0.0,0.0
23967,after,0.5,81.3,96.1,96.1,80.2,0.4,0.1,0.1
23968,the,0.2,25.4,25.4,25.5,25.5,0.2,0.0,0.0
23969,pounding,0.9,165.8,184.6,184.6,166.55,0.8,0.1,0.1
23970,he,0.3,25.2,25.2,51.0,35.3,0.2,0.1,0.1
23971,has,0.3,62.6,62.6,62.6,62.6,0.3,0.0,0.0
23972,had,0.9,127.2,145.3,197.0,128.45,0.6,0.3,0.3
23973,in,0.5,92.9,92.9,92.9,92.9,0.5,0.0,0.0
23974,the,0.4,80.5,80.5,89.6,59.9,0.3,0.1,0.1
23975,last,0.7,74.2,88.5,108.9,79.65,0.5,0.2,0.2
23976,few,0.6,105.9,105.9,105.9,105.9,0.6,0.0,0.0
23977,"weeks,",0.7,88.8,118.3,118.3,82.85,0.5,0.2,0.2
23978,it's,0.5,74.8,74.8,84.3,73.15,0.4,0.1,0.1
23979,difficult,2.2,152.5,209.8,348.1,136.855,0.8,1.4,0.6
23980,to,0.1,20.2,20.2,20.2,20.2,0.1,0.0,0.0
23981,see,0.4,146.3,146.3,146.3,146.3,0.4,0.0,0.0
23982,how,0.5,132.5,132.5,132.5,132.5,0.5,0.0,0.0
23983,this,0.8,114.0,131.3,131.3,114.7,0.7,0.1,0.1
23984,would,1.1,179.2,194.5,201.0,175.8,0.9,0.2,0.2
